Order_ID,Fecha,Categoria,Producto,Codigo_Producto,Canal,Region,Precio_Unitario,Costo_Unitario,Descuento,Cantidad,Ventas,Cliente_ID
36544,2023-09-01,Oficina,Bolígrafos,449,Online,Centro,31.56,62.52,0.15,3,94.68,4616
11963,2023-03-07,Tecnología,Webcam HD,961,Distribuidor,Este,289.57,561.34,0.15,5,1447.83,8930
94285,2024-01-03,Tecnología,Teclado Mecánico,744,Mayorista,Oeste,485.72,619.82,0.15,2,971.44,2413
20732,2023-03-06,Tecnología,Laptop Dell,947,Mayorista,Sur,167.44,252.33,0.0,5,837.21,2403
81391,2024-04-13,Tecnología,Laptop Dell,955,Mayorista,Oeste,136.66,231.82,0.2,4,546.63,8625
98376,2024-05-03,Muebles,Estantería,496,Distribuidor,Centro,224.43,243.62,0.1,5,1122.14,nan
24205,2022-02-17,Tecnología,Teclado Mecánico,252,Online,Este,298.61,717.6,0.0,2,597.22,5267
89079,2024-11-04,Oficina,Carpetas,428,Distribuidor,Este,38.92,58.89,0.15,1,38.92,8406
84648,2022-10-26,Tecnología,Monitor LG,388,Distribuidor,Sur,287.9,938.54,0.05,3,863.69,9628
32947,2023-03-03,Muebles,Archivador Metálico,376,Online,Sur,157.77,308.62,0.1,3,473.32,3944
32694,2024-09-15,Tecnología,Laptop Dell,223,Online,Centro,105.48,178.14,0.05,1,105.48,4089
94006,2022-12-04,Tecnología,Webcam HD,385,Mayorista,Centro,127.16,414.5,0.15,1,127.16,5698
77862,2024-10-22,Oficina,Calculadora,642,Tienda Física,Centro,18.23,63.34,0.1,4,72.9,nan
20567,2023-01-30,Tecnología,Monitor LG,335,Tienda Física,Centro,85.0,430.28,0.2,1,85.0,6595
30742,2023-08-14,Oficina,Grapadora,522,Distribuidor,Centro,57.79,84.29,0.05,4,231.17,9323
73834,2024-04-07,Muebles,Silla Ergonómica,572,Online,Sur,298.34,544.76,0.1,1,298.34,9876
27432,2024-09-25,Oficina,Papel A4,325,Online,Este,19.49,25.02,0.2,3,58.46,3854
52897,2022-10-20,Muebles,Escritorio Ejecutivo,733,Tienda Física,Norte,130.29,526.21,0.05,1,130.29,2421
10861,2022-01-09,Muebles,Archivador Metálico,206,Tienda Física,Oeste,91.85,161.3,0.15,3,275.55,8718
49162,2022-09-06,Muebles,Escritorio Ejecutivo,331,Tienda Física,Oeste,197.87,518.12,0.0,3,593.61,5954
11089,2024-09-19,Tecnología,Monitor LG,446,Tienda Física,Centro,76.61,124.56,0.15,2,153.22,2333
78196,2023-08-19,Oficina,Grapadora,183,Tienda Física,Norte,92.12,80.91,0.0,4,-368.47,5305
32501,2024-11-17,Muebles,Estantería,885,Tienda Física,Este,103.16,288.96,0.1,4,412.65,1127
72626,2022-09-17,Tecnología,Mouse Logitech,679,Tienda Física,Este,1324.9,746.76,0.1,1,1324.9,8406
30624,2023-10-13,Oficina,Calculadora,817,Tienda Física,Oeste,43.1,48.27,0.15,4,172.42,5427
96271,2022-05-05,Tecnología,Monitor LG,396,Online,Norte,51.03,180.8,0.0,1,51.03,5542
59528,2024-06-30,Muebles,Mesa Reuniones,882,Online,Este,585.55,514.68,0.1,2,1171.1,5218
84282,2023-05-22,Tecnología,Laptop Dell,810,Mayorista,Este,282.2,415.92,0.2,4,1128.79,3870
87928,2024-10-16,Oficina,Grapadora,936,Online,Centro,31.77,56.89,0.1,4,127.08,2225
91741,2023-11-23,Tecnología,Teclado Mecánico,942,Mayorista,Centro,177.93,617.8,0.05,5,889.64,7940
23432,2023-01-27,Tecnología,Monitor LG,184,Online,Este,165.85,576.62,0.0,5,829.27,4496
79483,2024-09-06,Muebles,Estantería,120,Mayorista,Este,76.67,199.36,0.15,1,76.67,6218
55091,2023-06-01,Muebles,Escritorio Ejecutivo,150,Online,Oeste,252.42,422.74,0.1,2,504.84,4927
70640,2023-06-26,Oficina,Bolígrafos,114,Mayorista,Oeste,37.77,91.69,0.0,1,37.77,2940
62048,2023-03-31,Tecnología,Mouse Logitech,588,Mayorista,Norte,79.32,189.64,0.05,3,237.96,8584
35317,2022-06-15,Muebles,Escritorio Ejecutivo,762,Tienda Física,Sur,275.4,271.21,0.15,1,275.4,1101
87883,2023-05-11,Muebles,Escritorio Ejecutivo,277,Mayorista,Centro,462.38,768.67,0.05,4,1849.51,7858
95177,2023-04-19,Muebles,Mesa Reuniones,213,Distribuidor,Sur,372.4,347.08,0.2,1,372.4,1352
53230,2023-01-29,Tecnología,Monitor LG,266,Distribuidor,Este,122.68,230.3,0.1,1,122.68,9801
77999,2023-06-14,Muebles,Estantería,658,Tienda Física,Oeste,252.28,326.77,0.05,2,504.55,6711
26582,2022-08-15,Muebles,Escritorio Ejecutivo,554,Mayorista,Sur,255.98,807.69,0.05,5,1279.91,8159
99760,2023-08-23,Oficina,Grapadora,159,Online,Centro,71.54,78.46,0.05,3,214.61,7572
40200,2024-04-04,Oficina,Grapadora,110,Mayorista,Sur,32.59,56.31,0.0,4,130.37,9688
97458,2023-09-11,Muebles,Archivador Metálico,332,Mayorista,Centro,115.44,345.54,0.0,1,115.44,8843
49363,2022-02-08,Oficina,Grapadora,327,Mayorista,Norte,28.15,79.46,0.2,5,140.74,2604
55486,2024-12-22,Tecnología,Webcam HD,795,Tienda Física,Centro,266.83,407.85,0.0,4,1067.32,9673
81828,2022-01-02,Muebles,Mesa Reuniones,126,Tienda Física,Centro,187.56,401.5,0.0,1,-187.56,6304
75098,2022-06-15,Muebles,Silla Ergonómica,291,Tienda Física,Este,584.78,515.8,0.0,1,584.78,8833
68090,2024-02-20,Oficina,Bolígrafos,968,Mayorista,Sur,12.67,35.04,0.2,5,63.35,7803
95035,2023-12-08,Oficina,Papel A4,670,Online,Oeste,24.16,67.96,0.0,2,-48.32,8055
65202,2024-03-15,Muebles,Archivador Metálico,467,Tienda Física,Oeste,409.21,238.52,0.15,1,409.21,8335
48758,2022-02-26,Oficina,Bolígrafos,275,Online,Oeste,5.86,12.11,0.15,4,23.46,9544
48392,2024-10-23,Muebles,Estantería,666,Tienda Física,Sur,107.9,353.53,0.05,5,539.48,2455
14766,2024-12-07,Tecnología,Teclado Mecánico,891,Distribuidor,Este,50.96,183.54,0.05,2,101.91,7849
24333,2023-12-03,Muebles,Escritorio Ejecutivo,966,Tienda Física,Norte,83.85,169.96,0.2,2,167.7,2657
70439,2022-06-29,Muebles,Archivador Metálico,115,Online,Centro,86.76,239.2,0.0,5,433.81,2795
40038,2024-01-17,Oficina,Papel A4,745,Mayorista,Este,15.89,81.44,0.0,4,63.57,5870
11340,2024-08-06,Tecnología,Laptop Dell,277,Online,Norte,325.34,743.42,0.05,1,325.34,9503
22805,2024-05-27,Tecnología,Mouse Logitech,718,Tienda Física,Oeste,194.2,352.03,0.1,2,388.41,9567
24864,2024-07-08,Muebles,Estantería,482,Tienda Física,Sur,1164.04,325.86,0.2,4,4656.14,2611
64823,2022-01-04,Muebles,Estantería,657,Distribuidor,Este,346.31,424.89,0.0,1,346.31,1664
32880,2023-12-29,Tecnología,Mouse Logitech,525,Mayorista,Sur,157.5,352.31,0.2,3,472.5,8869
92555,2024-11-24,Muebles,Estantería,666,Mayorista,Este,98.76,217.02,0.1,4,395.02,7008
38844,2023-07-11,Muebles,Silla Ergonómica,564,Tienda Física,Este,216.09,256.19,0.2,5,1080.47,2101
63276,2022-12-29,Muebles,Archivador Metálico,926,Distribuidor,Norte,42.57,267.35,0.2,5,212.85,6852
51143,2024-09-19,Muebles,Archivador Metálico,490,Distribuidor,Sur,157.11,295.05,0.0,4,628.43,2520
94211,2023-10-17,Muebles,Escritorio Ejecutivo,774,Mayorista,Norte,196.87,607.33,0.1,4,787.47,9183
39470,2022-03-21,Tecnología,Laptop Dell,509,Online,Norte,81.21,306.46,0.1,4,324.84,3620
37589,2023-06-07,Oficina,Bolígrafos,575,Online,Sur,55.46,75.7,0.15,4,221.82,1493
33232,2022-10-30,Muebles,Estantería,890,Mayorista,Centro,235.5,567.97,0.1,2,471.01,8445
22953,2023-11-01,Tecnología,Webcam HD,479,Tienda Física,Este,244.02,768.32,0.1,3,732.06,4527
77882,2022-08-21,Tecnología,Mouse Logitech,342,Mayorista,Oeste,556.68,810.66,0.05,3,1670.03,4714
57464,2023-05-25,Muebles,Estantería,689,Online,Norte,392.35,347.68,0.2,3,1177.04,8315
98776,2022-07-07,Oficina,Papel A4,932,Mayorista,Centro,42.49,98.66,0.05,3,127.46,3360
52064,2024-04-04,Muebles,Estantería,562,Online,Centro,193.73,371.82,0.05,1,193.73,1653
13707,2022-11-06,Tecnología,Monitor LG,683,Online,Norte,66.48,121.02,0.15,5,332.39,6546
80596,2023-02-23,Tecnología,Teclado Mecánico,714,Mayorista,Norte,158.2,450.05,0.05,5,791.0,8078
70955,2023-08-30,Oficina,Bolígrafos,889,Distribuidor,Oeste,56.14,91.88,0.05,4,224.55,5928
39109,2023-05-22,Tecnología,Monitor LG,834,Online,Sur,98.29,159.95,0.1,2,196.58,5113
12356,2024-07-07,Tecnología,Mouse Logitech,561,Mayorista,Este,323.67,223.17,0.15,1,323.67,8801
92081,2022-12-17,Tecnología,Mouse Logitech,259,Tienda Física,Norte,387.61,480.17,0.1,5,1938.04,4193
18204,2024-04-23,Oficina,Carpetas,605,Mayorista,Este,35.77,41.63,0.1,3,107.31,2809
93119,2023-09-05,Oficina,Carpetas,331,Distribuidor,Este,32.94,95.9,0.05,2,65.87,nan
96958,2022-09-19,Muebles,Mesa Reuniones,609,Online,Norte,150.3,363.5,0.2,2,300.6,9854
36262,2022-09-13,Muebles,Escritorio Ejecutivo,955,Tienda Física,Este,171.25,525.07,0.0,5,856.25,7572
53694,2023-02-09,Muebles,Mesa Reuniones,164,Online,Este,186.69,494.22,0.1,5,933.46,6798
32174,2023-10-02,Muebles,Mesa Reuniones,143,Mayorista,Norte,164.47,564.51,0.1,3,493.42,5668
22206,2022-10-16,Tecnología,Webcam HD,980,Mayorista,Este,300.82,751.67,0.15,1,300.82,nan
28546,2024-08-02,Oficina,Calculadora,226,Mayorista,Sur,56.73,76.59,0.2,5,283.63,5058
45255,2024-06-26,Tecnología,Monitor LG,978,Online,Oeste,666.06,424.16,0.2,3,1998.19,2810
37362,2022-09-23,Muebles,Escritorio Ejecutivo,854,Mayorista,Norte,208.67,409.29,0.0,5,1043.36,9054
89430,2023-10-17,Tecnología,Laptop Dell,395,Tienda Física,Norte,44.8,152.94,0.1,5,223.98,2657
11906,2023-06-17,Muebles,Estantería,904,Mayorista,Norte,361.8,278.29,0.1,5,1808.98,9387
70654,2023-08-20,Tecnología,Teclado Mecánico,449,Mayorista,Centro,168.36,220.98,0.05,3,505.09,1628
81934,2024-03-14,Oficina,Carpetas,725,Distribuidor,Sur,7.52,7.5,0.0,2,15.04,9054
54349,2024-01-12,Tecnología,Webcam HD,550,Distribuidor,Sur,187.37,676.65,0.1,1,187.37,8481
17219,2023-06-27,Tecnología,Mouse Logitech,396,Online,Sur,301.66,430.44,0.1,5,1508.31,3705
67463,2022-09-05,Muebles,Silla Ergonómica,529,Tienda Física,Oeste,95.73,305.45,0.2,3,287.2,7408
92483,2023-08-09,Muebles,Estantería,978,Online,Sur,405.41,220.77,0.15,1,405.41,4056
82753,2022-05-20,Tecnología,Webcam HD,314,Tienda Física,Este,329.12,649.13,0.0,5,1645.61,5873
24279,2024-05-21,Oficina,Bolígrafos,715,Distribuidor,Norte,4.41,5.93,0.2,1,4.41,2097
81287,2023-03-03,Oficina,Papel A4,668,Online,Este,24.45,43.19,0.05,2,48.9,8255
63408,2022-11-29,Muebles,Mesa Reuniones,637,Mayorista,Norte,175.02,523.82,0.05,1,175.02,3854
43718,2023-01-30,Oficina,Calculadora,621,Mayorista,Este,1.39,7.3,0.0,4,5.57,nan
35082,2023-02-09,Muebles,Archivador Metálico,142,Mayorista,Sur,232.08,579.67,0.15,2,464.17,3747
11669,2024-06-03,Tecnología,Webcam HD,715,Online,Este,331.32,667.51,0.0,5,1656.58,nan
30112,2024-06-28,Oficina,Carpetas,934,Distribuidor,Norte,39.02,33.82,0.15,4,156.1,4216
65750,2023-09-23,Oficina,Bolígrafos,673,Tienda Física,Norte,27.24,65.23,0.0,3,81.71,2801
87452,2023-11-26,Tecnología,Monitor LG,356,Distribuidor,Sur,317.75,846.34,0.0,2,635.5,4994
71972,2022-05-31,Oficina,Carpetas,170,Online,Oeste,18.94,50.37,0.1,3,56.82,6711
19799,2022-02-17,Tecnología,Mouse Logitech,236,Tienda Física,Este,198.68,429.11,0.1,2,397.37,2611
30992,2023-05-24,Tecnología,Laptop Dell,539,Distribuidor,Oeste,265.59,415.53,0.1,2,531.18,8875
79857,2022-11-04,Muebles,Mesa Reuniones,862,Online,Centro,544.46,506.01,0.2,3,1633.37,6944
89052,2024-07-24,Tecnología,Laptop Dell,956,Distribuidor,Centro,112.85,165.21,0.05,1,112.85,1224
12060,2024-02-29,Muebles,Archivador Metálico,290,Distribuidor,Norte,123.26,472.23,0.05,5,616.31,1458
39554,2023-01-11,Oficina,Carpetas,438,Distribuidor,Este,4.01,11.53,0.05,2,8.02,4651
67318,2024-07-28,Oficina,Grapadora,155,Distribuidor,Sur,12.0,18.59,0.0,1,12.0,2745
34516,2024-10-19,Tecnología,Mouse Logitech,542,Tienda Física,Norte,306.87,797.16,0.15,5,1534.37,1059
72671,2024-05-05,Muebles,Estantería,800,Distribuidor,Sur,406.92,375.69,0.2,4,1627.7,8305
95122,2022-08-21,Oficina,Grapadora,230,Tienda Física,Oeste,57.44,76.45,0.2,4,229.76,3176
70829,2022-07-07,Tecnología,Webcam HD,223,Mayorista,Oeste,240.29,464.07,0.1,5,1201.47,6711
84597,2022-10-28,Tecnología,Webcam HD,831,Online,Oeste,212.84,540.41,0.0,4,851.37,6125
76059,2023-03-28,Muebles,Mesa Reuniones,433,Online,Norte,105.27,222.91,0.2,2,210.54,7084
83380,2023-01-13,Tecnología,Webcam HD,406,Distribuidor,Este,178.07,464.09,0.2,3,534.22,5928
53451,2022-07-31,Tecnología,Laptop Dell,849,Distribuidor,Norte,936.9,754.86,0.1,2,1873.8,4461
73696,2022-10-14,Muebles,Archivador Metálico,448,Distribuidor,Norte,82.2,244.31,0.1,4,328.81,8201
18885,2023-12-03,Oficina,Grapadora,152,Distribuidor,Norte,34.87,70.68,0.0,5,174.37,1534
22458,2024-02-19,Tecnología,Webcam HD,579,Tienda Física,Este,171.71,904.38,0.05,5,858.56,6560
55460,2024-11-15,Muebles,Archivador Metálico,967,Mayorista,Sur,277.21,674.87,0.05,5,1386.04,8639
82258,2023-05-19,Tecnología,Webcam HD,476,Mayorista,Este,1049.07,910.64,0.0,1,1049.07,6374
45322,2023-08-22,Oficina,Carpetas,226,Tienda Física,Centro,17.05,34.82,0.05,5,85.23,3626
16663,2024-07-29,Tecnología,Laptop Dell,741,Online,Centro,562.21,554.08,0.2,4,2248.83,4056
92344,2024-06-11,Muebles,Silla Ergonómica,530,Distribuidor,Oeste,200.05,289.71,0.0,1,200.05,8233
50572,2024-07-13,Oficina,Carpetas,635,Mayorista,Centro,56.13,41.04,0.1,4,224.52,7716
37899,2024-05-26,Muebles,Archivador Metálico,900,Distribuidor,Sur,402.63,529.14,0.05,1,402.63,7716
36923,2023-01-15,Tecnología,Webcam HD,439,Mayorista,Sur,363.36,606.21,0.1,2,726.72,7716
63356,2022-03-11,Muebles,Silla Ergonómica,754,Mayorista,Oeste,281.37,653.57,0.0,3,844.12,5016
44290,2022-07-06,Tecnología,Monitor LG,159,Distribuidor,Sur,234.97,186.07,0.0,1,234.97,8860
80095,2022-04-16,Muebles,Mesa Reuniones,830,Distribuidor,Sur,869.96,464.77,0.15,3,2609.88,9567
87260,2024-07-09,Oficina,Papel A4,443,Online,Norte,11.62,18.34,0.15,4,46.48,9628
41818,2022-11-22,Muebles,Silla Ergonómica,612,Tienda Física,Oeste,33.75,168.93,0.2,1,33.75,3967
55410,2024-10-09,Muebles,Mesa Reuniones,499,Tienda Física,Sur,211.42,750.91,0.05,3,634.27,2900
34660,2024-07-17,Oficina,Bolígrafos,757,Distribuidor,Norte,23.68,64.94,0.0,1,23.68,nan
39762,2024-08-03,Muebles,Mesa Reuniones,540,Mayorista,Este,254.09,202.37,0.2,2,508.18,9447
39566,2022-10-31,Tecnología,Laptop Dell,513,Distribuidor,Oeste,49.34,212.11,0.05,1,49.34,5113
64312,2024-12-17,Muebles,Silla Ergonómica,311,Distribuidor,Centro,287.68,624.59,0.0,4,1150.72,9323
19637,2024-04-25,Muebles,Silla Ergonómica,535,Tienda Física,Centro,290.62,611.37,0.2,2,581.24,7317
67029,2022-06-17,Tecnología,Teclado Mecánico,739,Mayorista,Oeste,311.43,305.95,0.0,3,934.3,9351
62608,2022-03-29,Tecnología,Laptop Dell,403,Mayorista,Norte,267.69,313.8,0.05,3,803.06,9183
43706,2022-12-27,Tecnología,Laptop Dell,835,Online,Este,138.82,426.03,0.05,3,416.45,5819
19191,2023-10-21,Oficina,Papel A4,920,Mayorista,Oeste,95.24,50.77,0.1,5,476.22,7008
13025,2022-09-10,Muebles,Mesa Reuniones,667,Distribuidor,Sur,266.96,569.03,0.0,2,533.91,4481
44810,2023-08-25,Muebles,Mesa Reuniones,488,Mayorista,Oeste,548.38,653.32,0.2,2,1096.76,8557
17863,2022-12-26,Tecnología,Mouse Logitech,306,Mayorista,Oeste,274.55,704.49,0.15,1,274.55,4172
88486,2022-07-22,Oficina,Calculadora,103,Online,Norte,14.22,18.6,0.0,2,28.45,1094
91611,2022-07-09,Tecnología,Webcam HD,710,Online,Sur,244.74,280.51,0.1,3,734.23,9054
57252,2022-03-30,Tecnología,Teclado Mecánico,610,Distribuidor,Sur,216.03,771.7,0.1,5,1080.16,7327
61475,2023-09-19,Muebles,Escritorio Ejecutivo,484,Distribuidor,Norte,357.77,332.87,0.0,1,-357.77,2798
41066,2023-01-05,Tecnología,Monitor LG,408,Online,Sur,150.96,260.78,0.2,1,150.96,nan
99448,2024-08-20,Tecnología,Laptop Dell,574,Online,Este,352.14,467.0,0.0,1,352.14,7572
79954,2024-09-25,Oficina,Carpetas,942,Tienda Física,Sur,38.99,46.49,0.0,2,77.98,4893
90289,2022-01-17,Tecnología,Mouse Logitech,324,Distribuidor,Norte,41.7,198.76,0.0,5,208.49,1123
91303,2023-06-08,Tecnología,Monitor LG,169,Mayorista,Oeste,326.04,548.82,0.0,2,652.09,9673
55080,2024-09-01,Oficina,Calculadora,480,Tienda Física,Este,6.48,9.73,0.0,2,12.96,7636
16924,2022-09-25,Muebles,Archivador Metálico,571,Distribuidor,Oeste,123.09,200.7,0.2,4,492.37,3218
40167,2024-03-02,Tecnología,Mouse Logitech,111,Mayorista,Oeste,407.84,917.03,0.15,5,2039.22,8496
73863,2024-01-20,Muebles,Archivador Metálico,527,Distribuidor,Centro,405.0,577.4,0.2,2,810.0,2258
64395,2024-10-11,Muebles,Silla Ergonómica,454,Distribuidor,Oeste,454.29,590.9,0.2,5,2271.45,1090
96688,2024-03-16,Oficina,Carpetas,516,Mayorista,Norte,29.16,35.62,0.0,2,58.31,6019
60103,2023-03-04,Muebles,Archivador Metálico,197,Mayorista,Centro,318.83,470.3,0.15,1,318.83,8049
63003,2024-05-26,Tecnología,Mouse Logitech,959,Mayorista,Oeste,429.99,599.25,0.15,3,1289.96,6871
47137,2023-05-01,Oficina,Calculadora,977,Distribuidor,Oeste,45.08,84.61,0.0,3,135.24,5999
90067,2024-06-09,Tecnología,Monitor LG,194,Online,Este,88.6,173.64,0.2,3,265.81,3823
86008,2023-12-21,Tecnología,Webcam HD,799,Mayorista,Sur,383.48,941.32,0.05,4,1533.92,5520
96476,2024-09-17,Muebles,Archivador Metálico,451,Tienda Física,Este,666.2,558.37,0.1,3,1998.59,9088
95380,2024-06-25,Oficina,Papel A4,957,Online,Centro,18.82,22.17,0.2,1,18.82,1258
31599,2023-02-17,Oficina,Bolígrafos,281,Mayorista,Este,35.0,67.75,0.0,2,70.0,2520
37131,2022-01-12,Muebles,Mesa Reuniones,802,Tienda Física,Norte,123.28,455.79,0.1,4,493.11,2062
21515,2022-12-02,Tecnología,Webcam HD,237,Tienda Física,Centro,59.1,156.01,0.2,1,59.1,5606
13929,2023-11-17,Oficina,Papel A4,450,Tienda Física,Centro,10.96,36.71,0.2,2,21.91,1258
73986,2023-04-01,Tecnología,Mouse Logitech,961,Mayorista,Este,234.63,243.4,0.2,3,703.9,5611
44808,2024-05-12,Oficina,Papel A4,979,Distribuidor,Norte,51.0,46.38,0.05,1,51.0,2258
71145,2023-08-02,Oficina,Grapadora,675,Distribuidor,Norte,17.91,38.39,0.15,1,17.91,7084
76981,2022-05-05,Tecnología,Laptop Dell,181,Tienda Física,Norte,206.06,735.61,0.2,3,618.17,5078
95201,2024-05-23,Tecnología,Monitor LG,858,Mayorista,Centro,344.94,291.24,0.1,3,1034.81,7986
56589,2023-08-31,Tecnología,Teclado Mecánico,238,Online,Sur,147.46,326.82,0.0,3,442.38,9088
61702,2023-01-30,Oficina,Carpetas,771,Mayorista,Centro,10.61,52.33,0.2,3,31.83,7996
39797,2024-02-26,Oficina,Carpetas,421,Mayorista,Oeste,20.18,70.88,0.1,4,80.74,2798
62583,2024-01-12,Tecnología,Teclado Mecánico,254,Tienda Física,Norte,221.22,672.27,0.2,3,663.67,7790
66860,2024-10-09,Tecnología,Webcam HD,789,Distribuidor,Oeste,240.7,850.06,0.1,5,1203.48,2795
21445,2024-07-11,Muebles,Escritorio Ejecutivo,397,Tienda Física,Norte,421.25,395.73,0.15,3,1263.76,6871
79585,2023-07-31,Oficina,Calculadora,842,Tienda Física,Este,40.46,85.79,0.05,5,202.31,4370
29766,2023-08-21,Muebles,Archivador Metálico,598,Tienda Física,Norte,352.65,443.57,0.05,1,352.65,2810
30594,2024-01-01,Oficina,Bolígrafos,503,Mayorista,Sur,25.86,78.69,0.1,3,77.57,4056
60454,2023-07-02,Tecnología,Laptop Dell,762,Tienda Física,Este,628.87,917.8,0.0,4,2515.47,7572
34064,2024-02-27,Muebles,Silla Ergonómica,355,Distribuidor,Sur,183.47,628.36,0.05,3,550.41,1224
11238,2024-08-03,Tecnología,Monitor LG,377,Mayorista,Norte,1222.21,976.02,0.0,2,2444.42,8125
76808,2023-07-01,Tecnología,Webcam HD,874,Mayorista,Centro,476.91,97.0,0.2,1,476.91,nan
19427,2023-12-28,Tecnología,Teclado Mecánico,886,Online,Oeste,222.31,732.91,0.15,1,222.31,2634
12564,2022-05-23,Muebles,Silla Ergonómica,951,Distribuidor,Centro,87.47,224.33,0.0,5,437.35,3423
77175,2024-08-17,Tecnología,Teclado Mecánico,384,Tienda Física,Este,694.41,678.12,0.2,5,3472.07,8557
85359,2024-03-27,Muebles,Estantería,767,Mayorista,Norte,84.07,264.56,0.1,4,336.28,6749
47354,2023-01-30,Oficina,Grapadora,131,Online,Sur,10.79,57.16,0.15,1,10.79,9679
64226,2023-11-10,Tecnología,Webcam HD,364,Distribuidor,Sur,58.88,202.96,0.0,2,117.76,2507
51857,2022-09-11,Muebles,Mesa Reuniones,362,Distribuidor,Sur,400.61,612.08,0.0,3,1201.82,1083
13074,2023-09-23,Muebles,Estantería,705,Tienda Física,Este,215.43,492.39,0.0,4,861.72,8312
71185,2022-09-05,Tecnología,Monitor LG,899,Mayorista,Oeste,233.45,699.7,0.2,3,700.35,1127
10657,2024-03-04,Oficina,Carpetas,130,Mayorista,Centro,9.18,20.5,0.1,2,18.36,2411
99056,2023-03-21,Oficina,Grapadora,312,Mayorista,Norte,40.02,78.99,0.15,5,200.12,5999
16217,2023-12-20,Muebles,Estantería,178,Tienda Física,Sur,314.21,608.81,0.15,4,1256.86,7279
20726,2022-04-29,Tecnología,Mouse Logitech,451,Tienda Física,Oeste,200.32,296.56,0.1,1,200.32,7245
40314,2024-08-06,Oficina,Papel A4,604,Online,Oeste,10.99,23.47,0.05,4,43.95,4481
90190,2023-06-14,Tecnología,Laptop Dell,754,Mayorista,Norte,344.35,447.09,0.0,4,1377.41,1664
63862,2023-05-12,Muebles,Mesa Reuniones,338,Tienda Física,Oeste,253.83,378.46,0.0,5,1269.16,2611
10584,2023-05-07,Oficina,Papel A4,270,Online,Este,21.04,28.68,0.0,4,84.17,5904
65389,2023-10-28,Tecnología,Teclado Mecánico,932,Tienda Física,Oeste,888.09,891.94,0.0,2,1776.18,6948
97652,2024-10-26,Muebles,Archivador Metálico,159,Distribuidor,Centro,904.3,762.5,0.05,1,904.3,6371
58269,2023-07-24,Oficina,Calculadora,565,Online,Este,69.97,79.8,0.0,4,279.88,5113
95729,2023-10-06,Muebles,Silla Ergonómica,337,Mayorista,Centro,211.82,454.02,0.2,2,423.63,3870
20746,2023-06-07,Oficina,Grapadora,954,Distribuidor,Centro,32.38,41.78,0.0,5,161.88,2773
80733,2022-09-24,Tecnología,Teclado Mecánico,677,Distribuidor,Este,543.87,673.71,0.05,1,543.87,5016
26256,2023-07-11,Tecnología,Webcam HD,120,Tienda Física,Sur,394.24,466.1,0.15,3,1182.73,8306
77783,2023-11-28,Oficina,Papel A4,857,Mayorista,Centro,6.78,10.23,0.0,5,33.92,9136
45851,2024-05-28,Tecnología,Webcam HD,433,Distribuidor,Centro,59.82,143.47,0.0,1,59.82,7506
44332,2023-07-27,Muebles,Estantería,879,Tienda Física,Sur,438.14,675.25,0.1,3,1314.42,3315
21741,2022-11-26,Oficina,Grapadora,536,Tienda Física,Centro,35.8,61.7,0.0,4,143.21,4481
63378,2023-02-05,Tecnología,Mouse Logitech,160,Mayorista,Oeste,253.63,469.29,0.15,2,507.26,8869
81456,2023-07-25,Tecnología,Laptop Dell,579,Online,Centro,447.59,765.18,0.0,5,-2237.95,4617
66578,2024-07-15,Tecnología,Webcam HD,895,Tienda Física,Norte,111.51,125.76,0.2,5,557.55,4370
43538,2023-06-03,Muebles,Estantería,336,Mayorista,Este,675.74,528.02,0.0,4,2702.97,7317
15283,2024-04-03,Muebles,Mesa Reuniones,866,Distribuidor,Norte,295.16,412.79,0.1,1,295.16,6916
15420,2023-04-16,Muebles,Escritorio Ejecutivo,562,Tienda Física,Centro,356.29,664.82,0.15,2,712.58,4138
17304,2023-11-24,Oficina,Grapadora,551,Mayorista,Este,12.65,16.84,0.2,4,50.6,3177
45351,2022-07-07,Muebles,Silla Ergonómica,491,Tienda Física,Centro,180.18,387.78,0.0,4,720.71,7116
49508,2022-11-27,Tecnología,Teclado Mecánico,861,Online,Sur,69.8,149.04,0.2,5,349.0,2969
16381,2023-05-31,Oficina,Calculadora,628,Tienda Física,Oeste,7.53,16.57,0.15,3,22.58,3360
58652,2023-06-21,Tecnología,Mouse Logitech,124,Distribuidor,Este,443.47,730.82,0.05,1,443.47,7664
74009,2022-03-12,Tecnología,Teclado Mecánico,707,Online,Centro,117.28,185.85,0.05,1,117.28,5174
23255,2022-06-15,Oficina,Calculadora,284,Tienda Física,Sur,30.72,29.76,0.0,5,153.62,3906
90320,2024-08-26,Oficina,Calculadora,503,Tienda Física,Oeste,10.09,17.55,0.0,4,40.37,1618
39663,2023-08-28,Tecnología,Laptop Dell,139,Distribuidor,Norte,544.06,959.99,0.05,5,2720.32,5542
